timestamp,temperature,occupancy,hour,day_of_week,energy_consumption
2024-09-16 05:00:00,34.97347988005016,87,5,0,71.38485678740243
2024-09-16 06:00:00,22.56916287112883,74,6,0,67.35071188698599
2024-09-16 07:00:00,26.801325806251178,23,7,0,48.31088405908213
2024-09-16 08:00:00,20.53932059655634,98,8,0,68.04204756809042
2024-09-16 09:00:00,33.076958330233055,86,9,0,66.53319317019074
2024-09-16 10:00:00,20.91292618916687,31,10,0,46.84868930627858
2024-09-16 11:00:00,41.66242004699802,86,11,0,72.99562223214926
2024-09-16 12:00:00,36.7363697925087,97,12,0,71.48446876852921
2024-09-16 13:00:00,27.36572519001588,18,13,0,38.76411421495446
2024-09-16 14:00:00,31.885534374704505,65,14,0,49.70048303344251
2024-09-16 15:00:00,39.87220358919381,59,15,0,50.568472852844835
2024-09-16 16:00:00,31.298382729499828,65,16,0,45.84312843497225
2024-09-16 17:00:00,22.187963673550925,14,17,0,23.208422199284303
2024-09-16 18:00:00,27.088880533947822,84,18,0,48.15347879792069
2024-09-16 19:00:00,38.235476760713894,34,19,0,41.47600307769511
2024-09-16 20:00:00,33.46111238375083,68,20,0,46.73633411285602
2024-09-16 21:00:00,33.61738522401121,26,21,0,32.9756509381346
2024-09-16 22:00:00,38.803715656523735,87,22,0,57.995851189564426
2024-09-16 23:00:00,39.45535337910011,6,23,0,40.575922071616134
2024-09-17 00:00:00,40.07502172270647,5,0,1,38.10110307026099
2024-09-17 01:00:00,20.276380638075747,32,1,1,41.38239642481641
2024-09-17 02:00:00,31.05902404711442,57,2,1,56.86226815955018
2024-09-17 03:00:00,35.772228509239646,48,3,1,59.87318406182429
2024-09-17 04:00:00,36.16624428304833,16,4,1,52.01258586149371
2024-09-17 05:00:00,32.56118884728009,41,5,1,59.04028946820807
2024-09-17 06:00:00,22.002896044408182,93,6,1,68.60408984446123
2024-09-17 07:00:00,37.13809329459994,71,7,1,67.63924599479205
2024-09-17 08:00:00,35.2826720043587,39,8,1,59.8043942203465
2024-09-17 09:00:00,20.06725851717687,45,9,1,47.077249317479925
2024-09-17 10:00:00,29.13143579218503,70,10,1,62.12823227808503
2024-09-17 11:00:00,22.175457588523287,69,11,1,56.66410463436944
2024-09-17 12:00:00,26.099449097111325,67,12,1,57.82321745660565
2024-09-17 13:00:00,18.43394621293645,0,13,1,25.120398417852726
2024-09-17 14:00:00,27.6079168418582,78,14,1,51.08357605958049
2024-09-17 15:00:00,31.197046107749053,94,15,1,56.83411117370794
2024-09-17 16:00:00,32.86998222785009,88,16,1,54.13220897205637
2024-09-17 17:00:00,33.923768283089046,96,17,1,57.7718722431495
2024-09-17 18:00:00,38.07099151445904,51,18,1,45.38042399200971
2024-09-17 19:00:00,23.17110977461752,34,19,1,31.422532276137172
2024-09-17 20:00:00,20.89156373852323,68,20,1,41.989357006624694
2024-09-17 21:00:00,38.436892125550216,4,21,1,35.21401982021344
2024-09-17 22:00:00,21.758707557423598,99,22,1,53.04696195878446
2024-09-17 23:00:00,41.39424195206868,16,23,1,42.44153289795677
2024-09-18 00:00:00,38.220917505567286,52,0,2,55.819905358085485
2024-09-18 01:00:00,30.02103854135038,51,1,2,50.76537224615087
2024-09-18 02:00:00,41.5541141981286,13,2,2,42.59513480637118
2024-09-18 03:00:00,20.3370414985921,28,3,2,48.53274146816509
2024-09-18 04:00:00,25.27357826820244,7,4,2,43.35609676800703
2024-09-18 05:00:00,33.317385960974676,97,5,2,72.90281738365739
2024-09-18 06:00:00,26.40016484335629,0,6,2,45.0409210283052
2024-09-18 07:00:00,40.280941247539005,28,7,2,57.783112572720775
2024-09-18 08:00:00,19.575026116267622,35,8,2,46.87813731882902
2024-09-18 09:00:00,31.18588396946315,50,9,2,58.403467278664934
2024-09-18 10:00:00,32.18079041748275,36,10,2,51.993501573163734
2024-09-18 11:00:00,33.66547497065338,92,11,2,65.7945503075771
2024-09-18 12:00:00,24.135989359963546,68,12,2,50.9287691539272
2024-09-18 13:00:00,26.749594260476748,52,13,2,44.334327524030456
2024-09-18 14:00:00,38.24833271195946,95,14,2,64.09527062694016
2024-09-18 15:00:00,22.678626455283837,51,15,2,37.07153246035307
2024-09-18 16:00:00,37.84482833216069,87,16,2,54.76714696727794
2024-09-18 17:00:00,31.503730149665817,82,17,2,50.89491540134135
2024-09-18 18:00:00,36.292500268657975,11,18,2,34.36401670896149
2024-09-18 19:00:00,35.12657679032331,51,19,2,43.46983010532182
2024-09-18 20:00:00,22.980275889237095,0,20,2,24.006230400664727
2024-09-18 21:00:00,31.65150567441295,6,21,2,30.75910302482361
2024-09-18 22:00:00,38.82535566732221,16,22,2,41.0255515695252
2024-09-18 23:00:00,28.370789683246304,97,23,2,64.57232983137973
2024-09-19 00:00:00,41.198178485359605,42,0,3,52.323638091906105
2024-09-19 01:00:00,28.853162402441235,70,1,3,58.0428532882615
2024-09-19 02:00:00,21.426855280029233,16,2,3,40.8604836922836
2024-09-19 03:00:00,27.346432321864157,58,3,3,59.20390410416483
2024-09-19 04:00:00,40.84085775337289,2,4,3,49.9455128676381
2024-09-19 05:00:00,25.6733003841565,28,5,3,49.80842623423708
2024-09-19 06:00:00,38.83435583680951,21,6,3,55.70298619925957
2024-09-19 07:00:00,39.150016360365356,37,7,3,65.1976111281362
2024-09-19 08:00:00,26.404476583967067,53,8,3,58.390259874075866
2024-09-19 09:00:00,19.99818379321517,92,9,3,60.84861883712877
2024-09-19 10:00:00,35.38938981981164,49,10,3,56.6049069511183
2024-09-19 11:00:00,25.476295176335665,68,11,3,55.75312829863439
2024-09-19 12:00:00,36.79016674218174,29,12,3,46.813934488631176
2024-09-19 13:00:00,28.623716358250395,22,13,3,38.18679099045034
2024-09-19 14:00:00,29.64640181622292,84,14,3,55.59573493846934
2024-09-19 15:00:00,36.66982576196489,89,15,3,58.98106820806982
2024-09-19 16:00:00,27.17671994547907,46,16,3,39.245778747032006
2024-09-19 17:00:00,28.635056287749947,20,17,3,32.55951897132462
2024-09-19 18:00:00,27.028571250470932,19,18,3,26.22358637284136
2024-09-19 19:00:00,26.81617236665472,22,19,3,29.843513489017162
2024-09-19 20:00:00,30.622717845635027,67,20,3,47.61963942326064
2024-09-19 21:00:00,37.41118666802762,20,21,3,38.146851561453985
2024-09-19 22:00:00,26.682439486141583,20,22,3,33.03662093408166
2024-09-19 23:00:00,30.58211329290568,0,23,3,31.63907670970106
2024-09-20 00:00:00,34.09745581062242,14,0,4,39.56528336931804
2024-09-20 01:00:00,24.46654671128772,16,1,4,41.5747967971223
2024-09-20 02:00:00,24.66054731765742,50,2,4,48.626067149779665
2024-09-20 03:00:00,40.40191504856291,62,3,4,63.3089584411999
2024-09-20 04:00:00,35.364829759946126,13,4,4,51.07995355267806
2024-09-20 05:00:00,31.852480229359415,58,5,4,64.07184875710249
2024-09-20 06:00:00,33.54528130609469,82,6,4,68.20379839669313
2024-09-20 07:00:00,18.70318663448204,49,7,4,54.963731081039576
2024-09-20 08:00:00,32.83447117348072,33,8,4,55.33849889236292
2024-09-20 09:00:00,30.228212957380848,5,9,4,44.71649990043101
2024-09-20 10:00:00,31.097992314706456,48,10,4,55.093902416975105
2024-09-20 11:00:00,26.62617184393961,5,11,4,38.2522191561552
2024-09-20 12:00:00,19.955373545110604,68,12,4,51.29774294278848
2024-09-20 13:00:00,22.64014160668925,6,13,4,31.475701182667702
2024-09-20 14:00:00,40.81787311710412,96,14,4,64.69706797953833
2024-09-20 15:00:00,27.808789494502413,76,15,4,49.46220325191801
2024-09-20 16:00:00,29.20039573994074,50,16,4,40.78065987571442
2024-09-20 17:00:00,19.265034956482538,0,17,4,20.433591622509375
2024-09-20 18:00:00,18.901589509055533,12,18,4,24.70162299102524
2024-09-20 19:00:00,35.21235472912218,42,19,4,44.47640110496896
2024-09-20 20:00:00,30.914271938906673,26,20,4,35.653818541548034
2024-09-20 21:00:00,30.2089436211904,70,21,4,49.7882191665096
2024-09-20 22:00:00,23.834988730144048,2,22,4,29.948353992444133
2024-09-20 23:00:00,35.87401755911813,57,23,4,53.24173775461573
2024-09-21 00:00:00,22.037677898603803,88,0,5,55.29821938169878
2024-09-21 01:00:00,22.55843384786448,96,1,5,61.20074598810167
2024-09-21 02:00:00,29.05709211235861,16,2,5,47.986385406592355
2024-09-21 03:00:00,24.87071669068658,44,3,5,51.279559354985714
2024-09-21 04:00:00,23.939111549595513,77,4,5,64.87010446193605
2024-09-21 05:00:00,33.48570346927996,57,5,5,61.52469776638256
2024-09-21 06:00:00,33.62332188524507,55,6,5,65.88024842874313
2024-09-21 07:00:00,37.7884096751983,53,7,5,63.53312316340398
2024-09-21 08:00:00,28.02500560735142,86,8,5,68.63831591484333
2024-09-21 09:00:00,19.754042184627608,87,9,5,62.59160700874214
2024-09-21 10:00:00,24.567993238114983,28,10,5,46.69372988364805
2024-09-21 11:00:00,41.520131116723604,53,11,5,59.591346110513655
2024-09-21 12:00:00,32.31020580558485,26,12,5,45.77503117761501
2024-09-21 13:00:00,35.03369003522449,44,13,5,49.43918834429277
2024-09-21 14:00:00,18.17658791100995,86,14,5,50.45195695863799
2024-09-21 15:00:00,30.4369375723805,30,15,5,38.45017439869846
2024-09-21 16:00:00,18.900687780763274,35,16,5,32.69082879183262
2024-09-21 17:00:00,31.66152509019475,80,17,5,49.37658594263742
2024-09-21 18:00:00,40.09850039126581,60,18,5,47.10183191936368
2024-09-21 19:00:00,41.242059132009786,36,19,5,44.86596131845831
2024-09-21 20:00:00,30.97326420933418,66,20,5,48.0389443531102
2024-09-21 21:00:00,28.996915326053184,35,21,5,38.73618889301744
2024-09-21 22:00:00,40.68041026196386,4,22,5,34.936847057646354
2024-09-21 23:00:00,34.16663596792068,45,23,5,44.41863256116669
2024-09-22 00:00:00,19.557582708921828,78,0,6,52.5934541296393
2024-09-22 01:00:00,29.17741386401994,51,1,6,51.571579149839515
2024-09-22 02:00:00,23.765880443143296,48,2,6,50.662289306914396
2024-09-22 03:00:00,29.275303714768356,5,3,6,44.914432548053185
2024-09-22 04:00:00,28.931173728152682,9,4,6,48.880659319449435
2024-09-22 05:00:00,31.971475267553807,95,5,6,76.36392826057688
2024-09-22 06:00:00,26.56249176838203,22,6,6,48.669812050893825
2024-09-22 07:00:00,21.942490786942273,16,7,6,46.50685154941684
2024-09-22 08:00:00,30.08926643015895,83,8,6,67.63024618070628
2024-09-22 09:00:00,37.92486922429829,43,9,6,55.251278959174485
2024-09-22 10:00:00,33.936293473622456,40,10,6,53.815227635132274
2024-09-22 11:00:00,26.12082878220518,14,11,6,42.37005554023842
2024-09-22 12:00:00,40.45255254621257,43,12,6,52.45688633608975
2024-09-22 13:00:00,39.892981709980376,57,13,6,56.124749460254904
2024-09-22 14:00:00,23.024361585218372,85,14,6,50.68096963679094
2024-09-22 15:00:00,18.94602204288871,49,15,6,38.47894014073713
2024-09-22 16:00:00,35.7914090004183,51,16,6,44.04825144685864
2024-09-22 17:00:00,37.86264627237968,69,17,6,53.018801979558745
2024-09-22 18:00:00,41.22874958283253,67,18,6,50.087729607408
2024-09-22 19:00:00,39.356073458119454,62,19,6,47.53400593880444
2024-09-22 20:00:00,32.41283443695396,57,20,6,47.589138510979694
2024-09-22 21:00:00,30.72125614109714,22,21,6,33.73588377134408
2024-09-22 22:00:00,18.668185230302072,43,22,6,37.65975782940172
2024-09-22 23:00:00,23.919754724274668,82,23,6,52.83242130402714
2024-09-23 00:00:00,29.030754041590235,94,0,0,64.5635704476797
2024-09-23 01:00:00,33.08409360200562,43,1,0,54.623996594750004
2024-09-23 02:00:00,31.374043999641856,51,2,0,54.6379658439905
2024-09-23 03:00:00,35.823263752360575,66,3,0,65.87537739915733
2024-09-23 04:00:00,24.71440634128898,27,4,0,50.39577112256735
2024-09-23 05:00:00,31.55886258365936,66,5,0,65.49109056587496
2024-09-23 06:00:00,20.11541384137901,77,6,0,66.20888922626754
2024-09-23 07:00:00,27.927972565996967,17,7,0,51.7592971290301
2024-09-23 08:00:00,36.00385999091043,26,8,0,52.7568942140283
2024-09-23 09:00:00,34.64162048229706,50,9,0,61.80919426976687
2024-09-23 10:00:00,41.775425692132295,59,10,0,64.60094416591235
2024-09-23 11:00:00,24.669387023706143,73,11,0,57.310899222177326
2024-09-23 12:00:00,29.9565431801755,48,12,0,48.91388760029109
2024-09-23 13:00:00,25.908729930575923,14,13,0,31.60159086761462
2024-09-23 14:00:00,28.574474737420193,82,14,0,54.453280607606864
2024-09-23 15:00:00,38.566803116865316,72,15,0,54.42806892152167
2024-09-23 16:00:00,34.42101780452368,67,16,0,52.639722769833895
2024-09-23 17:00:00,39.17858859234196,14,17,0,32.781798075253725
2024-09-23 18:00:00,22.884266599965276,50,18,0,33.22759089237119
2024-09-23 19:00:00,38.96066682819451,47,19,0,41.56272871373396
2024-09-23 20:00:00,19.434294580281225,71,20,0,45.53933965183271
2024-09-23 21:00:00,39.32638273049166,0,21,0,31.696544316653355
2024-09-23 22:00:00,25.897770707057468,6,22,0,32.476535700729485
2024-09-23 23:00:00,25.550103201937596,52,23,0,45.79937423188506
2024-09-24 00:00:00,30.290125840767935,30,0,1,42.19569028294881
2024-09-24 01:00:00,40.57656450535757,17,1,1,51.97910861743631
2024-09-24 02:00:00,19.146752752353727,11,2,1,40.508929771628715
2024-09-24 03:00:00,26.453543401697885,47,3,1,54.03880594025134
2024-09-24 04:00:00,38.55772772840005,29,4,1,58.63271343429958
2024-09-24 05:00:00,27.505307458451203,96,5,1,72.45803672516885
2024-09-24 06:00:00,22.779765542329606,6,6,1,44.06505800033746
2024-09-24 07:00:00,28.195060351953884,91,7,1,74.58143174319125
2024-09-24 08:00:00,27.253260035800064,2,8,1,39.847615682709176
2024-09-24 09:00:00,39.96998883520088,62,9,1,64.93878444788966
2024-09-24 10:00:00,36.28642501783433,5,10,1,44.701634540338645
2024-09-24 11:00:00,30.122773337856152,94,11,1,66.51856353664398
2024-09-24 12:00:00,41.720893601317705,14,12,1,42.56307402034453
2024-09-24 13:00:00,29.16666075062216,70,13,1,54.82899883202955
2024-09-24 14:00:00,19.397707939686605,42,14,1,34.990921588063564
2024-09-24 15:00:00,24.294583723559636,93,15,1,50.47661623536406
2024-09-24 16:00:00,28.4656915252635,90,16,1,52.07102159271446
2024-09-24 17:00:00,21.76566297950688,80,17,1,49.01457806564776
2024-09-24 18:00:00,40.741563031777034,17,18,1,40.55406363556882
2024-09-24 19:00:00,36.404373547626555,21,19,1,35.81997286977912
2024-09-24 20:00:00,24.438892810266545,60,20,1,41.08279628675366
2024-09-24 21:00:00,32.17930880442998,60,21,1,47.33121198598138
2024-09-24 22:00:00,35.31477977062973,52,22,1,48.92720975823474
2024-09-24 23:00:00,40.59069429376315,25,23,1,48.13995414505838
2024-09-25 00:00:00,39.15924838020986,90,0,2,64.14332736596639
2024-09-25 01:00:00,30.364613427317128,39,1,2,51.8594267753391
2024-09-25 02:00:00,36.591662875032426,87,2,2,66.54235630942739
2024-09-25 03:00:00,31.491474091862038,7,3,2,43.95501344016925
2024-09-25 04:00:00,31.264893361092962,20,4,2,50.28755899102011
2024-09-25 05:00:00,20.753807000116606,92,5,2,68.4584531580082
2024-09-25 06:00:00,21.02730379238765,42,6,2,53.106442859966926
2024-09-25 07:00:00,30.708806760538977,20,7,2,51.36379173674695
2024-09-25 08:00:00,24.45267707949616,2,8,2,41.567472256614465
2024-09-25 09:00:00,18.504885659051247,30,9,2,42.282015591773316
2024-09-25 10:00:00,35.34814089360509,26,10,2,51.6243406541048
2024-09-25 11:00:00,18.77967832056396,26,11,2,41.40064062270271
2024-09-25 12:00:00,32.28664418649731,72,12,2,60.42862858327161
2024-09-25 13:00:00,30.940651059055547,56,13,2,53.37626951427939
2024-09-25 14:00:00,41.25155257386731,96,14,2,65.24744390249562
2024-09-25 15:00:00,29.6211153443434,32,15,2,40.162513437385755
2024-09-25 16:00:00,19.526434473067138,89,16,2,47.839163127336974
2024-09-25 17:00:00,31.24051122735508,91,17,2,50.36016086832265
2024-09-25 18:00:00,38.18630809478643,43,18,2,43.91532598387716
2024-09-25 19:00:00,41.92438282275456,42,19,2,45.38198011659641
2024-09-25 20:00:00,28.32823616853774,30,20,2,34.505117710097316
2024-09-25 21:00:00,25.68716981992182,64,21,2,44.84795345028414
2024-09-25 22:00:00,39.75967912684797,83,22,2,60.73583833831786
2024-09-25 23:00:00,22.589811097826914,75,23,2,50.53158192061584
2024-09-26 00:00:00,32.77029396079024,16,0,3,42.0696616597842
2024-09-26 01:00:00,27.737146180342744,14,1,3,38.81237361496803
2024-09-26 02:00:00,18.985976758933326,33,2,3,42.77333646543894
2024-09-26 03:00:00,26.334923383336747,79,3,3,61.2973509045142
2024-09-26 04:00:00,24.36548454006419,3,4,3,46.231113331749974
2024-09-26 05:00:00,34.466187694643686,71,5,3,68.33851637206742
2024-09-26 06:00:00,40.77097194460603,97,6,3,81.90199943760946
2024-09-26 07:00:00,24.433132497087307,88,7,3,66.08225885260538
2024-09-26 08:00:00,37.47518253964036,78,8,3,70.43447235121361
2024-09-26 09:00:00,19.32863560652183,27,9,3,45.93838267511791
2024-09-26 10:00:00,30.914904240955515,72,10,3,64.99997637088937
2024-09-26 11:00:00,19.69320152903747,1,11,3,31.52980347771787
2024-09-26 12:00:00,40.416791787135345,16,12,3,44.20334189635426
2024-09-26 13:00:00,36.39243073337737,57,13,3,51.124119395637216
2024-09-26 14:00:00,33.79079786891022,73,14,3,53.554172595181335
2024-09-26 15:00:00,37.773513158991946,8,15,3,32.17599179266345
2024-09-26 16:00:00,33.540475093683916,30,16,3,34.23649903248095
2024-09-26 17:00:00,41.25466553218298,65,17,3,50.985432674167285
2024-09-26 18:00:00,35.13499074875452,87,18,3,55.008688626599394
2024-09-26 19:00:00,40.191806629973925,61,19,3,46.4585592749401
2024-09-26 20:00:00,30.411165408255314,18,20,3,30.59634420736654
2024-09-26 21:00:00,20.809545911564705,80,21,3,47.13381034016803
2024-09-26 22:00:00,30.67626531415241,73,22,3,55.65163736652449
2024-09-26 23:00:00,21.04494787351424,54,23,3,38.46914050416574
2024-09-27 00:00:00,32.21984350023372,27,0,4,45.09986433635563
2024-09-27 01:00:00,29.579833452663912,91,1,4,66.03661354875759
2024-09-27 02:00:00,32.941809547986765,49,2,4,54.7466307505708
2024-09-27 03:00:00,18.24112754531596,64,3,4,54.69317263369272
2024-09-27 04:00:00,22.67617179972874,2,4,4,41.26432009726499
2024-09-27 05:00:00,29.79193036589114,78,5,4,67.8959547716691
2024-09-27 06:00:00,40.81208547813924,51,6,4,69.10416424386355
2024-09-27 07:00:00,27.206616968523804,9,7,4,46.16785695310013
2024-09-27 08:00:00,28.18492862528723,20,8,4,50.47516518068769
2024-09-27 09:00:00,35.15270613615893,36,9,4,56.347936262324424
2024-09-27 10:00:00,32.49102617486683,14,10,4,46.833750795135636
2024-09-27 11:00:00,25.17422760236,86,11,4,59.42052671532889
2024-09-27 12:00:00,27.859593493618267,77,12,4,57.43217486561001
2024-09-27 13:00:00,23.22479517257358,78,13,4,52.29307928320209
2024-09-27 14:00:00,41.184515019125,73,14,4,56.059807490716466
2024-09-27 15:00:00,21.135225157376635,8,15,4,27.74657970306778
2024-09-27 16:00:00,26.924082829594067,43,16,4,33.67098456322827
2024-09-27 17:00:00,18.620135333280267,38,17,4,33.744717842225555
2024-09-27 18:00:00,23.322707806405113,4,18,4,18.423843393919835
2024-09-27 19:00:00,36.73130732112372,24,19,4,35.59894207627655
2024-09-27 20:00:00,22.828205574933108,55,20,4,41.136172481115665
2024-09-27 21:00:00,19.921521660695173,89,21,4,47.21292927417
2024-09-27 22:00:00,29.38687631626856,63,22,4,49.440917511816956
2024-09-27 23:00:00,18.239261633628445,71,23,4,48.46268502744577
2024-09-28 00:00:00,20.034387706231996,85,0,5,56.170457777629586
2024-09-28 01:00:00,37.3830208695114,51,1,5,55.88229761490065
2024-09-28 02:00:00,36.51536027663055,88,2,5,68.7270818113466
2024-09-28 03:00:00,39.963331689717506,75,3,5,66.41248309343294
2024-09-28 04:00:00,38.50837046185799,8,4,5,50.10647267139919
2024-09-28 05:00:00,34.39621351775563,9,5,5,51.39238667593276
2024-09-28 06:00:00,19.25598857521591,9,6,5,41.4157922719852
2024-09-28 07:00:00,36.78836683167978,72,7,5,68.8409930199836
2024-09-28 08:00:00,38.292259460173454,61,8,5,69.28570689961789
2024-09-28 09:00:00,37.17797149852691,89,9,5,72.03305564367116
2024-09-28 10:00:00,30.203496847392625,98,10,5,70.20606795016879
2024-09-28 11:00:00,23.58964412758756,90,11,5,62.45445001150189
2024-09-28 12:00:00,38.28791941652944,59,12,5,56.51565653864828
2024-09-28 13:00:00,35.451907433763324,94,13,5,64.70027572909815
2024-09-28 14:00:00,41.53826818533244,18,14,5,43.14793622000564
2024-09-28 15:00:00,21.73662234614239,37,15,5,36.70438614527693
2024-09-28 16:00:00,23.41594999324932,5,16,5,26.578484003548404
2024-09-28 17:00:00,23.083155597156065,14,17,5,21.916887014308287
2024-09-28 18:00:00,37.020954422912084,92,18,5,53.76663534602231
2024-09-28 19:00:00,22.485775114802834,46,19,5,34.3546730996754
2024-09-28 20:00:00,19.599835915759346,44,20,5,32.74775435963038
2024-09-28 21:00:00,41.965459358055085,4,21,5,33.67145783560429
2024-09-28 22:00:00,18.59561307468358,77,22,5,49.1769338874561
2024-09-28 23:00:00,38.04585744381278,52,23,5,52.24856669642106
2024-09-29 00:00:00,26.768804197215665,65,0,6,52.610698241548114
2024-09-29 01:00:00,38.198771034187565,61,1,6,59.53645101135705
2024-09-29 02:00:00,31.31089178906748,22,2,6,46.45517061882774
2024-09-29 03:00:00,39.63914950767264,43,3,6,59.3067753071008
2024-09-29 04:00:00,40.22863167395104,51,4,6,66.84974923520797
2024-09-29 05:00:00,18.218356350738624,45,5,6,48.73999132099058
2024-09-29 06:00:00,19.809892223826918,18,6,6,47.853842217023875
2024-09-29 07:00:00,24.00860950970053,87,7,6,72.35091717050518
2024-09-29 08:00:00,34.06356999272404,83,8,6,73.1257251628073
2024-09-29 09:00:00,39.318532716276145,46,9,6,58.55046761685126
2024-09-29 10:00:00,29.038606831055105,90,10,6,65.54624087374246
2024-09-29 11:00:00,32.56735479058237,51,11,6,56.238465846425235
2024-09-29 12:00:00,22.52399646709347,23,12,6,37.66468686641618
2024-09-29 13:00:00,37.319204013160444,16,13,6,39.859390977147875
2024-09-29 14:00:00,41.215874672483274,88,14,6,61.80597664392296
2024-09-29 15:00:00,24.44637438995034,45,15,6,36.40841773310875
2024-09-29 16:00:00,29.87582283841311,63,16,6,44.91714116648867
2024-09-29 17:00:00,20.06678665215297,94,17,6,46.16170369683776
2024-09-29 18:00:00,31.41927975511124,27,18,6,35.25458769937393
2024-09-29 19:00:00,30.066802604320333,49,19,6,38.38548054910814
2024-09-29 20:00:00,21.466475619721862,63,20,6,41.07598921196319
2024-09-29 21:00:00,28.609589114833803,27,21,6,34.44484406688023
2024-09-29 22:00:00,26.018511650077517,85,22,6,54.27335718014541
2024-09-29 23:00:00,30.523941007324545,55,23,6,50.81844819178204
2024-09-30 00:00:00,32.05570405029118,58,0,0,54.00084924372426
2024-09-30 01:00:00,18.203893886573027,4,1,0,31.48950759479019
2024-09-30 02:00:00,36.26414359078933,53,2,0,57.905747352376814
2024-09-30 03:00:00,35.112343004681776,43,3,0,62.24703974082805
2024-09-30 04:00:00,26.79087326895653,41,4,0,56.25271883302956
2024-09-30 05:00:00,19.27046245365164,71,5,0,60.198773585994566
2024-09-30 06:00:00,36.11838095484121,91,6,0,74.21086886982434
2024-09-30 07:00:00,40.92420385147518,56,7,0,64.0434744617284
2024-09-30 08:00:00,23.763638304528342,46,8,0,56.59854004242431
2024-09-30 09:00:00,25.76459072968891,75,9,0,61.03155660118104
2024-09-30 10:00:00,22.41150934756356,24,10,0,45.513225309079644
2024-09-30 11:00:00,31.846466960276153,43,11,0,53.066353533662316
2024-09-30 12:00:00,21.71619347153892,14,12,0,37.76370103513048
2024-09-30 13:00:00,26.548654643073107,50,13,0,47.203814983231005
2024-09-30 14:00:00,34.72831233442231,52,14,0,47.54447194719305
2024-09-30 15:00:00,31.442783592224362,33,15,0,38.582139223894494
2024-09-30 16:00:00,27.275101543870445,76,16,0,47.82636790759236
2024-09-30 17:00:00,28.085990443381007,7,17,0,25.946244977792354
2024-09-30 18:00:00,31.49066118295751,76,18,0,45.298895201579164
2024-09-30 19:00:00,18.140753469291873,99,19,0,44.80110463795584
2024-09-30 20:00:00,19.884236842886637,69,20,0,43.49952292015058
2024-09-30 21:00:00,39.15019362631228,95,21,0,60.64218494597092
2024-09-30 22:00:00,19.86909573819098,20,22,0,32.85462623088634
2024-09-30 23:00:00,34.96328630905212,6,23,0,35.93437490865699
2024-10-01 00:00:00,40.08091593861727,89,0,1,66.73815883969931
2024-10-01 01:00:00,24.496406503241545,78,1,1,60.09545151534491
2024-10-01 02:00:00,26.891794489428342,55,2,1,58.05657372366433
2024-10-01 03:00:00,31.65411374027319,48,3,1,56.66576617685084
2024-10-01 04:00:00,39.161015271326036,41,4,1,58.54060018833341
2024-10-01 05:00:00,40.60573409425008,22,5,1,58.98814159590006
2024-10-01 06:00:00,35.74951795467044,51,6,1,62.60058724469098
2024-10-01 07:00:00,20.078874260512656,78,7,1,62.12821714307072
2024-10-01 08:00:00,34.05969973283642,52,8,1,60.49051719528745
2024-10-01 09:00:00,27.84728932494389,15,9,1,44.0574446142318
2024-10-01 10:00:00,29.29682398778548,95,10,1,69.69590282819019
2024-10-01 11:00:00,19.179561368284247,36,11,1,40.3015123942118
2024-10-01 12:00:00,22.585491344312597,17,12,1,36.596847986782
2024-10-01 13:00:00,36.97232658080755,19,13,1,42.097390452193416
2024-10-01 14:00:00,28.895011993148636,45,14,1,41.75041536290225
2024-10-01 15:00:00,25.239893799147573,1,15,1,29.023143990617083
2024-10-01 16:00:00,27.216457775158997,86,16,1,52.544643342956434
2024-10-01 17:00:00,38.505588319816326,93,17,1,56.58447795223599
2024-10-01 18:00:00,35.97597641771897,62,18,1,46.375695419212825
2024-10-01 19:00:00,24.53556953234599,2,19,1,24.99710755937528
2024-10-01 20:00:00,20.82004416509696,45,20,1,35.40982222139919
2024-10-01 21:00:00,24.047957319457723,48,21,1,42.15606712586227
2024-10-01 22:00:00,40.09815482531361,0,22,1,36.181496810955196
2024-10-01 23:00:00,31.95813210839413,21,23,1,40.19664215743201
2024-10-02 00:00:00,30.80352500987479,92,0,2,63.490315762878446
2024-10-02 01:00:00,32.31344639261908,13,1,2,48.9427069374285
2024-10-02 02:00:00,26.784678377916364,91,2,2,63.65541312910834
2024-10-02 03:00:00,37.37056848766831,84,3,2,68.76747995756281
2024-10-02 04:00:00,30.558869983205994,44,4,2,56.656802908614694
2024-10-02 05:00:00,20.801949666451094,95,5,2,71.36960975877084
2024-10-02 06:00:00,21.097562995897512,5,6,2,37.12100810858013
2024-10-02 07:00:00,30.88461951606284,64,7,2,60.49378895267171
2024-10-02 08:00:00,40.47768523370014,20,8,2,54.099640689864614
2024-10-02 09:00:00,25.40045092022877,3,9,2,44.91161268772721
2024-10-02 10:00:00,38.86898805262124,2,10,2,45.08537539046068
2024-10-02 11:00:00,36.3382940778931,29,11,2,47.13249956211366
2024-10-02 12:00:00,23.947498629765764,30,12,2,42.61784619562703
2024-10-02 13:00:00,18.87217795958982,33,13,2,40.07175806946425
2024-10-02 14:00:00,20.444334363417184,82,14,2,48.54478750042099
2024-10-02 15:00:00,35.483854412338566,19,15,2,37.27967051294665
2024-10-02 16:00:00,22.792073712975522,86,16,2,48.849297589002646
2024-10-02 17:00:00,26.91050209212945,53,17,2,40.84052352897735
2024-10-02 18:00:00,30.040779984154195,24,18,2,31.30247532448854
2024-10-02 19:00:00,35.41123604280391,14,19,2,33.503621762068924
